STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00246685,"POTOMAC, MT US",4/22/01,,,,0,0,0,44,18,20,,,,,,
USC00246685,"POTOMAC, MT US",4/23/01,,,,0,0,0,55,20,24,,,,,,
USC00246685,"POTOMAC, MT US",4/24/01,,,,0,0,0,55,33,35,,,,,,
USC00246685,"POTOMAC, MT US",4/25/01,,,,0,0,0,68,26,30,,,,,,
USC00246685,"POTOMAC, MT US",4/26/01,,,,0,0,0,74,27,30,,,,,,
USC00246685,"POTOMAC, MT US",4/27/01,,,,0,0,0,79,30,41,,,,,,
USC00246685,"POTOMAC, MT US",4/28/01,,,,0,0,0,78,32,35,,,,,,
USC00246685,"POTOMAC, MT US",4/29/01,,,,0,0,0,78,32,34,,,,,,
USC00246685,"POTOMAC, MT US",4/30/01,,,,0,0,0,57,39,44,,,,,,
USC00246685,"POTOMAC, MT US",5/1/01,,,,0.22,0,0,59,36,37,,,,,,
USC00246685,"POTOMAC, MT US",5/2/01,,,,0,0,0,46,26,28,,,,,,
USC00246685,"POTOMAC, MT US",5/3/01,,,,0,0,0,53,18,23,,,,,,
USC00246685,"POTOMAC, MT US",5/4/01,,,,0,0,0,61,25,33,,,,,,
USC00246685,"POTOMAC, MT US",5/5/01,,,,0,0,0,69,33,48,,,,,,
USC00246685,"POTOMAC, MT US",5/6/01,,,,0,0,0,53,24,26,,,,,,
USC00246685,"POTOMAC, MT US",5/7/01,,,,0,0,0,59,19,25,,,,,,
USC00246685,"POTOMAC, MT US",5/8/01,,,,0,0,0,68,25,30,,,,,,
USC00246685,"POTOMAC, MT US",5/9/01,,,,0,0,0,73,32,38,,,,,,
USC00246685,"POTOMAC, MT US",5/10/01,,,,0,0,0,65,23,35,,,,,,
USC00246685,"POTOMAC, MT US",5/11/01,,,,0,0,0,79,,,,,,,,
USC00246685,"POTOMAC, MT US",5/12/01,,,,0,0,0,86,,,,,,,,
USC00246685,"POTOMAC, MT US",5/13/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",5/14/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",5/15/01,,,,0,0,0,72,42,46,,,,,,
USC00246685,"POTOMAC, MT US",5/16/01,,,,0.16,0,0,60,42,44,,,,,,
USC00246685,"POTOMAC, MT US",5/17/01,,,,0,0,0,53,23,29,,,,,,
USC00246685,"POTOMAC, MT US",5/18/01,,,,0,0,0,64,29,46,,,,,,
USC00246685,"POTOMAC, MT US",5/19/01,,,,0,0,0,56,25,22,,,,,,
USC00246685,"POTOMAC, MT US",5/20/01,,,,0,0,0,68,25,41,,,,,,
USC00246685,"POTOMAC, MT US",5/21/01,,,,0,0,0,60,23,39,,,,,,
USC00246685,"POTOMAC, MT US",5/22/01,,,,0,0,0,69,31,38,,,,,,
USC00246685,"POTOMAC, MT US",5/23/01,,,,0,0,0,81,33,40,,,,,,
USC00246685,"POTOMAC, MT US",5/24/01,,,,0,0,0,88,36,42,,,,,,
USC00246685,"POTOMAC, MT US",5/25/01,,,,0,0,0,90,46,47,,,,,,
USC00246685,"POTOMAC, MT US",5/26/01,,,,0,0,0,87,40,45,,,,,,
USC00246685,"POTOMAC, MT US",5/27/01,,,,0,0,0,84,42,50,,,,,,
USC00246685,"POTOMAC, MT US",5/28/01,,,,0,0,0,83,39,44,,,,,,
USC00246685,"POTOMAC, MT US",5/29/01,,,,0,0,0,77,44,45,,,,,,
USC00246685,"POTOMAC, MT US",5/30/01,,,,0,0,0,63,25,28,,,,,,
USC00246685,"POTOMAC, MT US",5/31/01,,,,0,0,0,69,28,44,,,,,,
USC00246685,"POTOMAC, MT US",6/1/01,,,,0,0,0,76,33,45,,,,,,
USC00246685,"POTOMAC, MT US",6/2/01,,,,0,0,0,88,46,54,,,,,,
USC00246685,"POTOMAC, MT US",6/3/01,,,,0.23,0,0,64,33,37,,,,,,
USC00246685,"POTOMAC, MT US",6/4/01,,,,1.76,0,0,37,32,35,,,,,,
USC00246685,"POTOMAC, MT US",6/5/01,,,,0,0,0,57,28,29,1,,,,,
USC00246685,"POTOMAC, MT US",6/6/01,,,,0.06,0,0,65,37,40,,,,,,
USC00246685,"POTOMAC, MT US",6/7/01,,,,0,0,0,65,35,40,,,,,,
USC00246685,"POTOMAC, MT US",6/8/01,,,,0,0,0,77,33,41,,,,,,
USC00246685,"POTOMAC, MT US",6/9/01,,,,0.14,0,0,81,39,48,,,,,,
USC00246685,"POTOMAC, MT US",6/10/01,,,,0.11,0,0,70,33,48,,,,,,
USC00246685,"POTOMAC, MT US",6/11/01,,,,0,0,0,67,37,44,,,,,,
USC00246685,"POTOMAC, MT US",6/12/01,,,,0.34,0,0,68,42,44,,,,,,
USC00246685,"POTOMAC, MT US",6/13/01,,,,0.37,0,0,47,35,37,,,,,,
USC00246685,"POTOMAC, MT US",6/14/01,,,,0.08,0,0,62,35,42,,,,,,
USC00246685,"POTOMAC, MT US",6/15/01,,,,0.11,0,0,63,35,40,1,,,,,
USC00246685,"POTOMAC, MT US",6/16/01,,,,0.03,0,0,65,30,35,,,,,,
USC00246685,"POTOMAC, MT US",6/17/01,,,,0,0,0,77,35,46,,,,,,
USC00246685,"POTOMAC, MT US",6/18/01,,,,0.17,0,0,71,40,41,,,,,,
USC00246685,"POTOMAC, MT US",6/19/01,,,,0.01,0,0,67,31,39,,,,,,
USC00246685,"POTOMAC, MT US",6/20/01,,,,0,0,0,74,37,44,,,,,,
USC00246685,"POTOMAC, MT US",6/21/01,,,,0,0,0,82,38,45,,,,,,
USC00246685,"POTOMAC, MT US",6/22/01,,,,0,0,0,87,45,50,,,,,,
USC00246685,"POTOMAC, MT US",6/23/01,,,,0,0,0,84,44,52,,,,,,
USC00246685,"POTOMAC, MT US",6/24/01,,,,0,0,0,86,49,65,,,,,,
USC00246685,"POTOMAC, MT US",6/25/01,,,,0,0,0,81,47,54,,,,,,
USC00246685,"POTOMAC, MT US",6/26/01,,,,0,0,0,69,49,53,,,,,,
USC00246685,"POTOMAC, MT US",6/27/01,,,,0,0,0,83,43,50,,,,,,
USC00246685,"POTOMAC, MT US",6/28/01,,,,0.14,0,0,78,52,53,,,,,,1
USC00246685,"POTOMAC, MT US",6/29/01,,,,0,0,0,77,42,49,,,,,,
USC00246685,"POTOMAC, MT US",6/30/01,,,,0,0,0,85,44,55,,,,,,
USC00246685,"POTOMAC, MT US",7/1/01,,,,0,0,0,86,41,47,,,,,,
USC00246685,"POTOMAC, MT US",7/2/01,,,,0,0,0,89,40,46,,,,,,
USC00246685,"POTOMAC, MT US",7/3/01,,,,0,0,0,88,38,44,,,,,,
USC00246685,"POTOMAC, MT US",7/4/01,,,,0,0,0,92,44,57,,,,,,
USC00246685,"POTOMAC, MT US",7/5/01,,,,0,0,0,95,57,63,,,,,,
USC00246685,"POTOMAC, MT US",7/6/01,,,,0,0,0,80,40,48,,,,,,
USC00246685,"POTOMAC, MT US",7/7/01,,,,0,0,0,83,36,44,,,,,,
USC00246685,"POTOMAC, MT US",7/8/01,,,,0,0,0,88,45,57,,,,,,
USC00246685,"POTOMAC, MT US",7/9/01,,,,0,0,0,89,55,58,,,,,,
USC00246685,"POTOMAC, MT US",7/10/01,,,,0,0,0,88,52,52,,,,,,
USC00246685,"POTOMAC, MT US",7/11/01,,,,0,0,0,89,44,53,,,,,,
USC00246685,"POTOMAC, MT US",7/12/01,,,,0,0,0,92,48,57,,,,,,
USC00246685,"POTOMAC, MT US",7/13/01,,,,0.09,0,0,82,47,53,,,,,,
USC00246685,"POTOMAC, MT US",7/14/01,,,,0,0,0,82,42,48,,,,,,
USC00246685,"POTOMAC, MT US",7/15/01,,,,0,0,0,87,45,52,,,,,,
USC00246685,"POTOMAC, MT US",7/16/01,,,,0,0,0,79,44,55,,,,,,
USC00246685,"POTOMAC, MT US",7/17/01,,,,0,0,0,71,37,38,,,,,,
USC00246685,"POTOMAC, MT US",7/18/01,,,,0,0,0,70,39,44,,,,,,
USC00246685,"POTOMAC, MT US",7/19/01,,,,0.15,0,0,74,42,48,,,,,,
USC00246685,"POTOMAC, MT US",7/20/01,,,,0,0,0,76,48,54,,,,,,
USC00246685,"POTOMAC, MT US",7/21/01,,,,0.05,0,0,83,43,48,1,,,,,
USC00246685,"POTOMAC, MT US",7/22/01,,,,0,0,0,81,39,49,,,,,,
USC00246685,"POTOMAC, MT US",7/23/01,,,,0,0,0,77,38,43,,,,,,
USC00246685,"POTOMAC, MT US",7/24/01,,,,0,0,0,82,41,47,,,,,,
USC00246685,"POTOMAC, MT US",7/25/01,,,,0,0,0,83,39,46,,,,,,
USC00246685,"POTOMAC, MT US",7/26/01,,,,0,0,0,82,39,47,,,,,,
USC00246685,"POTOMAC, MT US",7/27/01,,,,0,0,0,85,38,48,,,,,,
USC00246685,"POTOMAC, MT US",7/28/01,,,,0,0,0,88,40,49,,,,,,
USC00246685,"POTOMAC, MT US",7/29/01,,,,0,0,0,78,43,52,,,,,,
USC00246685,"POTOMAC, MT US",7/30/01,,,,0,0,0,79,44,48,,,,,,
USC00246685,"POTOMAC, MT US",7/31/01,,,,1.2,0,0,78,43,50,,,,,,
USC00246685,"POTOMAC, MT US",8/1/01,,,,0.04,0,0,64,37,40,,,,,,
USC00246685,"POTOMAC, MT US",8/2/01,,,,0,0,0,78,37,42,,,,,,
USC00246685,"POTOMAC, MT US",8/3/01,,,,0,0,0,89,38,49,,,,,,
USC00246685,"POTOMAC, MT US",8/4/01,,,,0,0,0,93,48,54,,,,,,
USC00246685,"POTOMAC, MT US",8/5/01,,,,0,0,0,83,41,46,,,,,,
USC00246685,"POTOMAC, MT US",8/6/01,,,,0,0,0,85,44,50,,,,,,
USC00246685,"POTOMAC, MT US",8/7/01,,,,0,0,0,93,44,48,,,,,,
USC00246685,"POTOMAC, MT US",8/8/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",8/9/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",8/10/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",8/11/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",8/12/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",8/13/01,,,,0,0,0,93,50,55,,,,,,
USC00246685,"POTOMAC, MT US",8/14/01,,,,0,0,0,91,43,46,,,,,,
USC00246685,"POTOMAC, MT US",8/15/01,,,,0,0,0,89,45,49,,,,,,
USC00246685,"POTOMAC, MT US",8/16/01,,,,0,0,0,89,43,48,,,,,,
USC00246685,"POTOMAC, MT US",8/17/01,,,,0,0,0,92,40,46,,,,,,
USC00246685,"POTOMAC, MT US",8/18/01,,,,0,0,0,96,40,46,,,,,,
USC00246685,"POTOMAC, MT US",8/19/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",8/20/01,,,,0,0,0,90,31,34,,,,,,
USC00246685,"POTOMAC, MT US",8/21/01,,,,0,0,0,85,34,39,,,,,,
USC00246685,"POTOMAC, MT US",8/22/01,,,,0,0,0,85,35,38,,,,,,
USC00246685,"POTOMAC, MT US",8/23/01,,,,0,0,0,91,38,43,,,,,,
USC00246685,"POTOMAC, MT US",8/24/01,,,,0,0,0,80,41,48,,,,,,
USC00246685,"POTOMAC, MT US",8/25/01,,,,0,0,0,75,28,33,,,,,,
USC00246685,"POTOMAC, MT US",8/26/01,,,,0,0,0,84,32,36,,,,,,
USC00246685,"POTOMAC, MT US",8/27/01,,,,0,0,0,90,36,39,,,,,,
USC00246685,"POTOMAC, MT US",8/28/01,,,,0,0,0,93,39,43,,,,,,
USC00246685,"POTOMAC, MT US",8/29/01,,,,0,0,0,84,35,40,,,,,,
USC00246685,"POTOMAC, MT US",8/30/01,,,,0,0,0,85,36,40,,,,,,
USC00246685,"POTOMAC, MT US",8/31/01,,,,0,0,0,89,36,38,,,,,,
USC00246685,"POTOMAC, MT US",9/1/01,,,,0,0,0,85,38,42,,,,,,
USC00246685,"POTOMAC, MT US",9/2/01,,,,0,0,0,84,40,43,,,,,,
USC00246685,"POTOMAC, MT US",9/3/01,,,,0,0,0,83,37,41,,,,,,
USC00246685,"POTOMAC, MT US",9/4/01,,,,0,0,0,84,35,42,,,,,,
USC00246685,"POTOMAC, MT US",9/5/01,,,,0,0,0,89,41,43,,,,,,
USC00246685,"POTOMAC, MT US",9/6/01,,,,0.15,0,0,78,43,48,,,,,,
USC00246685,"POTOMAC, MT US",9/7/01,,,,0,0,0,69,43,50,,,,,,
USC00246685,"POTOMAC, MT US",9/8/01,,,,0.13,0,0,58,29,29,,,,,,
USC00246685,"POTOMAC, MT US",9/9/01,,,,0,0,0,68,28,29,,,,,,
USC00246685,"POTOMAC, MT US",9/10/01,,,,0,0,0,76,29,30,,,,,,
USC00246685,"POTOMAC, MT US",9/11/01,,,,0,0,0,82,29,34,,,,,,
USC00246685,"POTOMAC, MT US",9/12/01,,,,0,0,0,84,35,37,,,,,,
USC00246685,"POTOMAC, MT US",9/13/01,,,,0,0,0,82,37,40,,,,,,
USC00246685,"POTOMAC, MT US",9/14/01,,,,0,0,0,84,37,38,,,,,,
USC00246685,"POTOMAC, MT US",9/15/01,,,,0,0,0,79,30,34,,,,,,
USC00246685,"POTOMAC, MT US",9/16/01,,,,0,0,0,82,29,32,,,,,,
USC00246685,"POTOMAC, MT US",9/17/01,,,,0,0,0,81,31,33,,,,,,
USC00246685,"POTOMAC, MT US",9/18/01,,,,0,0,0,78,33,38,,,,,,
USC00246685,"POTOMAC, MT US",9/19/01,,,,0,0,0,78,28,29,,,,,,
USC00246685,"POTOMAC, MT US",9/20/01,,,,0,0,0,76,24,24,,,,,,
USC00246685,"POTOMAC, MT US",9/21/01,,,,0,0,0,75,24,26,,,,,,
USC00246685,"POTOMAC, MT US",9/22/01,,,,0,0,0,80,27,31,,,,,,
USC00246685,"POTOMAC, MT US",9/23/01,,,,0,0,0,87,30,31,,,,,,
USC00246685,"POTOMAC, MT US",9/24/01,,,,0,0,0,90,30,30,,,,,,
USC00246685,"POTOMAC, MT US",9/25/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",9/26/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",9/27/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",9/28/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",9/29/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",9/30/01,,,,0,0,0,,,,,,,,,
USC00246685,"POTOMAC, MT US",10/5/01,,,,0,0,0,56,9,11,,,,,,
USC00246685,"POTOMAC, MT US",10/6/01,,,,0,0,0,58,20,12,,,,,,
USC00246685,"POTOMAC, MT US",10/7/01,,,,0,0,0,71,12,27,,,,,,1
USC00246685,"POTOMAC, MT US",10/8/01,,,,0,0,0,58,27,33,,,,,,
USC00246685,"POTOMAC, MT US",10/9/01,,,,0.07,0,0,57,33,35,,,,,,
USC00246685,"POTOMAC, MT US",10/10/01,,,,0,0,0,57,33,40,,,,,,
USC00246685,"POTOMAC, MT US",10/11/01,,,,0,0,0,57,32,41,,,,,,
USC00246685,"POTOMAC, MT US",10/12/01,,,,0.06,0,0,48,37,40,,,,,,
USC00246685,"POTOMAC, MT US",10/13/01,,,,0,0,0,46,37,42,,,,,,
USC00246685,"POTOMAC, MT US",10/14/01,,,,0.16,0,0,55,37,37,,,,,,
USC00246685,"POTOMAC, MT US",10/15/01,,,,0.18,0,0,48,32,35,,,,,,
USC00246685,"POTOMAC, MT US",10/16/01,,,,0,0,0,51,25,25,,,,,,
USC00246685,"POTOMAC, MT US",10/17/01,,,,0,0,0,59,25,38,,,,,,
USC00246685,"POTOMAC, MT US",10/18/01,,,,0,0,0,49,27,29,,,,,,
USC00246685,"POTOMAC, MT US",10/19/01,,,,0.04,0,0,46,29,38,,,,,,
USC00246685,"POTOMAC, MT US",10/20/01,,,,0.43,0,0,44,29,31,,,,,,
USC00246685,"POTOMAC, MT US",10/21/01,,,,0,0,0,52,22,30,,,,,,
USC00246685,"POTOMAC, MT US",10/22/01,,,,0,0,0,47,34,34,,,,,,
USC00246685,"POTOMAC, MT US",10/23/01,,,,0.34,0,0,50,34,38,,,,,,
USC00246685,"POTOMAC, MT US",10/24/01,,,,0.06,0,0,43,34,34,,,,,,
USC00246685,"POTOMAC, MT US",10/25/01,,,,0,0,0,43,29,29,,,,,,
USC00246685,"POTOMAC, MT US",10/26/01,,,,0.06,0,0,40,29,31,1,,,,,
USC00246685,"POTOMAC, MT US",10/27/01,,,,0,0,0,45,25,25,1,,,,,
USC00246685,"POTOMAC, MT US",10/28/01,,,,0,0,0,57,25,39,,,,,,
USC00246685,"POTOMAC, MT US",10/29/01,,,,0.14,0,0,57,37,39,,,,,,
USC00246685,"POTOMAC, MT US",10/30/01,,,,0.09,0,0,45,39,41,,,,,,
USC00246685,"POTOMAC, MT US",10/31/01,,,,0.07,0,0,48,39,41,,,,,,
USC00246685,"POTOMAC, MT US",11/1/01,,,,0.17,0,0,52,37,37,,,,,,
USC00246685,"POTOMAC, MT US",11/2/01,,,,0,0,0,48,37,39,,,,,,
USC00246685,"POTOMAC, MT US",11/3/01,,,,0,0,0,53,29,31,,,,,,
USC00246685,"POTOMAC, MT US",11/4/01,,,,0,0,0,55,26,28,1,,,,,
USC00246685,"POTOMAC, MT US",11/5/01,,,,0,0,0,54,26,27,,,,,,
USC00246685,"POTOMAC, MT US",11/6/01,,,,0,0,0,56,23,23,,,,,,
USC00246685,"POTOMAC, MT US",11/7/01,,,,0,0,0,56,22,22,,,,,,
USC00246685,"POTOMAC, MT US",11/8/01,,,,0,0,0,48,12,13,,,,,,
USC00246685,"POTOMAC, MT US",11/9/01,,,,0,0,0,47,12,14,,,,,,
USC00246685,"POTOMAC, MT US",11/10/01,,,,0,0,0,52,13,13,,,,,,
USC00246685,"POTOMAC, MT US",11/11/01,,,,0,0,0,51,13,14,,,,,,
USC00246685,"POTOMAC, MT US",11/12/01,,,,0,0,0,53,13,14,,,,,,
USC00246685,"POTOMAC, MT US",11/13/01,,,,0,0,0,55,20,21,,,,,,
USC00246685,"POTOMAC, MT US",11/14/01,,,,0,0,0,52,20,28,,,,,,
USC00246685,"POTOMAC, MT US",11/15/01,,,,0,0,0,56,21,28,1,,,,,
USC00246685,"POTOMAC, MT US",11/16/01,,,,0,0,0,56,24,26,1,,,,,
USC00246685,"POTOMAC, MT US",11/17/01,,,,0,0,0,51,26,26,,,,,,
USC00246685,"POTOMAC, MT US",11/18/01,,,,0,0,0,51,25,29,,,,,,
USC00246685,"POTOMAC, MT US",11/19/01,,,,0,0,0,47,15,20,1,,,,,
USC00246685,"POTOMAC, MT US",11/20/01,,,,0,0,0,41,20,27,,,,,,
USC00246685,"POTOMAC, MT US",11/21/01,,,,0.33,0,0,51,26,35,,,,,,
USC00246685,"POTOMAC, MT US",11/22/01,,,,0.14,1.5,2,45,25,29,,,,,,
USC00246685,"POTOMAC, MT US",11/23/01,,,,0.12,0,2,37,28,34,,,,,,
USC00246685,"POTOMAC, MT US",11/24/01,,,,0,0,2,38,22,22,,,,,,
USC00246685,"POTOMAC, MT US",11/25/01,,,,0,0,1,39,22,27,,,,,,
USC00246685,"POTOMAC, MT US",11/26/01,,,,0,0,1,39,24,24,,,,,,
USC00246685,"POTOMAC, MT US",11/27/01,,,,0,0,1,31,16,16,,,,,,
USC00246685,"POTOMAC, MT US",11/28/01,,,,0,0,1,32,9,11,,,,,,
USC00246685,"POTOMAC, MT US",11/29/01,,,,0.22,2,3,21,11,20,,,,,,
USC00246685,"POTOMAC, MT US",11/30/01,,,,0,0,3,32,11,11,,,,,,
USC00246685,"POTOMAC, MT US",12/1/01,,,,0,0,3,35,15,15,,,,,,
USC00246685,"POTOMAC, MT US",12/2/01,,,,0,0,2,30,14,20,,,,,,
USC00246685,"POTOMAC, MT US",12/3/01,,,,0,0,1,35,14,18,,,,,,
USC00246685,"POTOMAC, MT US",12/4/01,,,,0,0,1,38,9,11,,,,,,
USC00246685,"POTOMAC, MT US",12/5/01,,,,0.18,2.4,3,39,9,19,,,,,,
USC00246685,"POTOMAC, MT US",12/6/01,,,,0,0,3,34,19,20,,,,,,
USC00246685,"POTOMAC, MT US",12/7/01,,,,0,0,3,36,11,12,,,,,,
USC00246685,"POTOMAC, MT US",12/8/01,,,,0,0,3,37,4,4,,,,,,
USC00246685,"POTOMAC, MT US",12/9/01,,,,0,0,3,,,,,,,,,
USC00246685,"POTOMAC, MT US",12/10/01,,,,0,0,3,36,0,2,,,,,,
USC00246685,"POTOMAC, MT US",12/11/01,,,,0,0,3,33,0,18,,,,,,
USC00246685,"POTOMAC, MT US",12/12/01,,,,0,0,3,33,0,14,,,,,,
USC00246685,"POTOMAC, MT US",12/13/01,,,,0.04,1,4,31,14,23,,,,,,
USC00246685,"POTOMAC, MT US",12/14/01,,,,0.24,0,3,35,23,33,,,,,,
USC00246685,"POTOMAC, MT US",12/15/01,,,,0,0,2,38,10,16,,,,,,
USC00246685,"POTOMAC, MT US",12/16/01,,,,0,0,2,38,9,11,,,,,,
USC00246685,"POTOMAC, MT US",12/17/01,,,,0,0,2,31,16,26,,,,,,
USC00246685,"POTOMAC, MT US",12/18/01,,,,0,0,2,37,-6,-6,,,,,,
USC00246685,"POTOMAC, MT US",12/19/01,,,,0.12,2,3,23,-6,18,,,,,,
USC00246685,"POTOMAC, MT US",12/20/01,,,,0,0,3,37,2,13,1,,,,,
USC00246685,"POTOMAC, MT US",12/21/01,,,,0.06,1,4,23,2,8,,,,,,
USC00246685,"POTOMAC, MT US",12/22/01,,,,0,0,3,38,8,24,,,,,,
USC00246685,"POTOMAC, MT US",12/23/01,,,,0,0,3,38,-2,9,,,,,,
USC00246685,"POTOMAC, MT US",12/24/01,,,,0,0,3,19,9,15,,,,,,
USC00246685,"POTOMAC, MT US",12/25/01,,,,0,0,3,19,9,14,,,,,,
USC00246685,"POTOMAC, MT US",12/26/01,,,,0,0,3,17,11,11,,,,,,
USC00246685,"POTOMAC, MT US",12/27/01,,,,0,0,3,16,-11,5,,,,,,
USC00246685,"POTOMAC, MT US",12/28/01,,,,0.07,1,4,11,-6,8,,,,,,
USC00246685,"POTOMAC, MT US",12/29/01,,,,0.57,5,6,19,-6,19,,,,,,
USC00246685,"POTOMAC, MT US",12/30/01,,,,0,0,5,27,-6,18,,,,,,
USC00246685,"POTOMAC, MT US",12/31/01,,,,0,0,5,27,18,20,,,,,,
USC00246685,"POTOMAC, MT US",1/1/02,,,,0,0,5,28,2,15,,,,,,
USC00246685,"POTOMAC, MT US",1/2/02,,,,0,0,5,22,8,8,,,,,,
USC00246685,"POTOMAC, MT US",1/3/02,,,,0,0,5,21,8,19,,,,,,
USC00246685,"POTOMAC, MT US",1/4/02,,,,0,0,5,33,18,27,,,,,,
USC00246685,"POTOMAC, MT US",1/5/02,,,,0,0,5,36,18,22,,,,,,
USC00246685,"POTOMAC, MT US",1/6/02,,,,0,0,5,35,14,17,,,,,,
USC00246685,"POTOMAC, MT US",1/7/02,,,,0.02,0,5,36,14,32,,,,,,
USC00246685,"POTOMAC, MT US",1/8/02,,,,0.11,0,4,42,32,40,,,,,,
USC00246685,"POTOMAC, MT US",1/9/02,,,,0.02,0,4,44,32,37,,,,,,
USC00246685,"POTOMAC, MT US",1/10/02,,,,0,0,4,43,13,17,1,,,,,
USC00246685,"POTOMAC, MT US",1/11/02,,,,0,0,4,29,17,26,,,,,,
USC00246685,"POTOMAC, MT US",1/12/02,,,,0,0,4,38,20,23,,,,,,
USC00246685,"POTOMAC, MT US",1/13/02,,,,0.04,0,3,41,23,32,,,,,,
USC00246685,"POTOMAC, MT US",1/14/02,,,,0,0,3,33,17,18,,,,,,
USC00246685,"POTOMAC, MT US",1/15/02,,,,0,0,3,29,17,17,,,,,,
USC00246685,"POTOMAC, MT US",1/16/02,,,,0,0,3,31,17,23,,,,,,
USC00246685,"POTOMAC, MT US",1/17/02,,,,0.04,0.1,3,28,13,16,,,,,,
USC00246685,"POTOMAC, MT US",1/18/02,,,,0.03,0.1,4,23,-3,-1,,,,,,
USC00246685,"POTOMAC, MT US",1/19/02,,,,0,0,4,26,-1,19,,,,,,
USC00246685,"POTOMAC, MT US",1/20/02,,,,0.07,1,5,33,19,29,,,,,,
USC00246685,"POTOMAC, MT US",1/21/02,,,,0.08,1,6,35,24,28,,,,,,
USC00246685,"POTOMAC, MT US",1/22/02,,,,0,0,6,35,10,12,,,,,,
USC00246685,"POTOMAC, MT US",1/23/02,,,,0,0,6,29,11,14,,,,,,
USC00246685,"POTOMAC, MT US",1/24/02,,,,0,0,5,35,10,34,,,,,,
USC00246685,"POTOMAC, MT US",1/25/02,,,,0.09,0,4,40,32,33,,,,,,
USC00246685,"POTOMAC, MT US",1/26/02,,,,0,0,3,41,28,32,,,,,,
USC00246685,"POTOMAC, MT US",1/27/02,,,,0.33,4,6,32,1,2,,,,,,
USC00246685,"POTOMAC, MT US",1/28/02,,,,0,0,5,23,-9,4,1,,,,,
USC00246685,"POTOMAC, MT US",1/29/02,,,,0,0,5,17,10,1,,,,,,
USC00246685,"POTOMAC, MT US",1/30/02,,,,0.03,0.3,5,24,1,13,,,,,,
USC00246685,"POTOMAC, MT US",1/31/02,,,,0.09,2,5,23,13,19,,,,,,
USC00246685,"POTOMAC, MT US",2/1/02,,,,0,0,5,34,17,22,,,,,,
USC00246685,"POTOMAC, MT US",2/2/02,,,,0,0,5,30,22,23,,,,,,
USC00246685,"POTOMAC, MT US",2/3/02,,,,0,0,5,37,-1,6,,,,,,
USC00246685,"POTOMAC, MT US",2/4/02,,,,0,0,5,31,6,28,,,,,,
USC00246685,"POTOMAC, MT US",2/5/02,,,,0,0,5,37,4,5,,,,,,
USC00246685,"POTOMAC, MT US",2/6/02,,,,0,0,5,38,3,13,,,,,,
USC00246685,"POTOMAC, MT US",2/7/02,,,,0.09,0,4,45,8,34,,,,,,
USC00246685,"POTOMAC, MT US",2/8/02,,,,0.32,1,4,45,32,34,,,,,,
USC00246685,"POTOMAC, MT US",2/9/02,,,,0,0,4,34,18,19,,,,,,
USC00246685,"POTOMAC, MT US",2/10/02,,,,0,0,4,37,9,9,,,,,,
USC00246685,"POTOMAC, MT US",2/11/02,,,,0,0,4,44,8,31,,,,,,
USC00246685,"POTOMAC, MT US",2/12/02,,,,0,0,4,33,9,9,,,,,,
USC00246685,"POTOMAC, MT US",2/13/02,,,,0,0,4,35,4,4,,,,,,
USC00246685,"POTOMAC, MT US",2/14/02,,,,0,0,4,42,2,7,,,,,,
USC00246685,"POTOMAC, MT US",2/15/02,,,,0,0,4,39,2,4,,,,,,
USC00246685,"POTOMAC, MT US",2/16/02,,,,0,0,4,42,-1,3,,,,,,
USC00246685,"POTOMAC, MT US",2/17/02,,,,0,0,4,42,3,14,,,,,,
USC00246685,"POTOMAC, MT US",2/18/02,,,,0,0,4,45,3,20,,,,,,
USC00246685,"POTOMAC, MT US",2/19/02,,,,0,0,4,40,13,15,,,,,,
USC00246685,"POTOMAC, MT US",2/20/02,,,,0,0,4,40,13,32,,,,,,
USC00246685,"POTOMAC, MT US",2/21/02,,,,0,0,4,41,15,21,,,,,,
USC00246685,"POTOMAC, MT US",2/22/02,,,,0.11,0,3,40,21,32,,,,,,
USC00246685,"POTOMAC, MT US",2/23/02,,,,0,0,3,50,24,26,,,,,,
USC00246685,"POTOMAC, MT US",2/24/02,,,,0.32,5,8,29,11,11,,,,,,
USC00246685,"POTOMAC, MT US",2/25/02,,,,0,0,7,19,-25,-23,,,,,,
